Name,Ticker,Sub-Sector,Market Cap_x,PE Ratio_x,1M Return,1W Return,6M Return,1Y Return,5Y CAGR,PE Ratio_y,PB Ratio,PS Ratio,EV/EBITDA Ratio,EV / Revenue Ratio,Price / Sales,Price / Free Cash Flow,Market Cap_y,Enterprise Value,Dividend Yield,Dividend Per Share,Earnings Per Share,Payout Ratio,Free Cash Flow,Net Profit Margin,EBITDA Margin,Return on Assets,Return on Equity,Return on Investment,ROCE,Cash Flow Margin,Operating Cash Flow,Inventory Turnover Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Days of Sales Outstanding,Debt to Equity,Long Term Debt to Equity,Interest Coverage Ratio,3Y Historical Dividend Growth,5Y Historical Revenue Growth,5Y Historical EBITDA Growth,5Y Historical EPS Growth,1Y Historical Revenue Growth,1Y Historical EBITDA Growth,1Y Historical EPS Growth,5Y Avg Return on Equity,5Y Avg Return on Assets,5Y Avg Return on Investment,5Y Avg Net Profit Margin,5Y Avg EBITDA Margin,Free Cash Flow.1,Operating Cash Flow.1,Investing Cash Flow,Financing Cash Flow,Change in Working Capital,Total Assets,Total Liabilities,Total Equity,Share Capital,Reserves & Surplus,"Net Property,Plant & Equipment",Cash and Equivalent,Long Term Debt,Accounts Payable,Total Receivables,Total Inventory,Goodwill & Intangibles,Other Assets,Other Liabilities,5Y CAGR Missing,5Y EPS Growth Missing,Market Cap,Score,Buffett Score,Earnings Yield,ROIC,Greenblatt Rank,Greenblatt Score,Piotroski Score,PEG Ratio,Peter Lynch Score,Composite Score,Final Rank,Name_lower
general insurance corporation of india,GICRE,Insurance,68594.0398863862,9.229751970761768,-6.830080913850545,-2.8294862248696893,-12.543790258786304,1.032258064516129,21.407340973553502,9.229751970761768,1.2413739165110058,1.3734960290578964,4.804018597812344,0.8758071469325168,1.3734960290578964,6.158134146444016,68594.0398863862,43738.859886386206,2.557656616968253,10.0,42.36,0.2360717658168083,11138.77,14.88118027,18.23071933,3.851496407,13.3129911,12.09968773,10.6248747,23.93729387,11144.45,0.0,0.287693826465802,-1.002877127912458,0.0,0.0,0.0,11.83948220064725,64.41413828869801,-0.8422110516501546,10.744229296892982,13.093411682789837,7.2692847561637075,14.714676121394602,11.154395763004718,8.720993793,2.250072015,7.8739687,10.52364195,13.21289355,11138.77,11144.45,-8728.55,-1263.17,3542.17,184452.24,129195.69000000005,55256.55,877.2,52835.28,290.39680000000004,24855.18,0.0,560.99,0.0,0.0,27.3832,152.17,30435.190000000028,0.0,0.0,68594.0398863862,512.0,65,0.20815906092773673,10.6248747,227.0,52.96610169491526,3,0.704915738874497,100,65.38983050847457,81.0,general insurance corporation of india
hdfc bank,HDFCBANK,Private Banks,1467102.4025949698,20.72405387023255,-1.052631578947373,-3.5024154589372047,3.7636714561441154,20.37566861549945,14.338376412748977,20.72405387023255,3.1229652573503928,3.115423176690943,13.005243473044994,2.6579081590953395,3.115423176690943,99.24508663518172,1467102.4025949698,1251651.2925949695,1.1391981518698455,22.0,92.81,0.2370434220450382,14782.62,15.03288496,20.43720415,1.95124927,16.85673681,7.9774998825,5.801421033,4.673917756,19069.34,0.0,0.1434350770716481,-0.2456802144652592,45.29327460850112,0.0,1.555233427487605,4.423047132498352,12.382061455639448,26.20741906627151,19.51322968754927,13.227077942106911,15.422050630698036,20.814999319614053,-4.551493637349109,16.6883331,1.929741549,7.342365747500001,19.26425927,26.16748268,14782.62,19069.34,16600.42,-3983.06,-72549.06000000001,4035826.52,3566047.87,469778.65,759.69,328582.29,12603.76,228834.51,730615.46,9.61,16.24,10.03,0.0,222815.21,458545.13,0.0,0.0,1467102.4025949698,513.0,85,0.0768920629646516,5.801421033,300.0,19.491525423728817,4,1.5667900318527541,50,54.68079096045198,136.0,hdfc bank
ge vernova t&d india,GVT&D,Heavy Electrical Equipments,59388.2628835973,97.62507665838814,27.24632916940609,-0.236254295532646,13.428564379641283,47.3636975544088,101.09663455696789,97.62507665838814,47.78047442643838,13.637144195053674,67.28316772412857,13.61595422240224,13.637144195053674,121.39873851920952,59388.2628835973,59295.9828835973,0.2155699818176687,5.0,23.76,0.2104377104377104,489.2,13.96889474,20.23679129,4.984959767,15.63707814,17.27560011,62.54396556,16.24718693,518.36,0.0,1.1990583505992,14.88139010388191,125.237554794725,0.033646032793216,0.02402368577727,58.279524807826725,0.0,6.236208332239124,26.87561985305925,30.8570309215654,36.4972449113921,148.86761549757162,236.02130193869093,-1.572498804,-0.420243476,3.883009817,3.950736943,8.943878297,489.2,518.36,-172.43,-258.66,73.69,3584.3900000000003,2341.4500000000007,1242.94,51.21,919.97,411.66,134.1,29.86,892.2,1437.51,589.16,0.0,436.73,60.63000000000046,0.0,0.0,59388.2628835973,513.0,75,0.014862558256771666,62.54396556,242.0,42.79661016949153,5,3.163787109217945,0,52.00564971751413,150.0,ge vernova t&d india
macrotech developers,LODHA,Real Estate,144770.728467524,52.37156910158955,7.297976067365931,-4.3901796880142205,0.2078293754897587,-7.637231503579962,31.478538381328026,52.37156910158955,8.250360653980351,10.21685051782834,33.78592804668236,10.436112610447854,10.21685051782834,61.799166937387504,144770.728467524,147877.628467524,0.291940155996252,4.25,27.76,0.1530979827089337,2342.6000000000004,19.50839109,30.8889328,3.58923623,10.23220791,8.048637423,20.76367848,23.99637041,2512.3,0.0,0.3283116618318983,0.9765170858444376,19.82413301528603,0.4379274186194948,0.1122686240539801,7.470427661510464,0.0,2.4393780130136378,16.550701979562945,55.401013519581575,35.34361717369501,61.318738021524446,75.44065185385077,8.848591362,1.929307337,6.352611109,10.53728695,23.01089977,2342.6000000000004,2512.3,-2947.0,950.9,-846.5,47197.5,29650.300000000003,17547.2,1007.7,7120.099999999999,720.9999999999998,4642.200000000001,1970.0,2531.4,799.9,33993.0,452.0,974.0,116.9,0.0,0.0,144770.728467524,514.0,55,0.02959812140185375,20.76367848,343.0,9.322033898305094,4,0.9453178881479982,100,52.629943502824865,144.0,macrotech developers
force motors,FORCEMOT,Four Wheelers,17568.3920462325,21.940195377066864,21.926940639269407,6.833640073617668,106.14705382917305,53.77328876136556,73.59050895660229,19.920551960936155,7.066331218995723,1.8714621168128136,10.379075465853395,1.8806075497279249,1.8714621168128136,19.78883071842396,15951.1827772,16029.1327772,0.3304146704113663,40.0,607.71,0.0658208685063599,806.07,9.39462983,18.11922031,9.209441285,18.77338571,16.18455344,45.49292125,14.42777437,1014.45,0.0,2.022612478034762,36.59752248867512,6.442778569065323,0.2323520942698296,0.1691230868053247,48.8647081561654,58.74010519681994,22.23621905831039,42.33265537761453,74.02390138318333,21.22174925297564,65.35718874469985,106.3270421814527,3.428858838,1.567956905,4.225305269,1.696296705,9.315047238,806.07,1014.45,-197.5,-509.19,72.19000000000003,4414.6900000000005,2157.34,2257.3500000000004,13.18,2182.76,1756.58,448.76,381.77,878.53,104.06,1163.19,445.69,75.42,36.47,0.0,0.0,15951.1827772,515.0,80,0.09634769525377734,45.49292125,76.0,97.03389830508475,5,0.29639339412136434,100,89.7768361581921,7.0,force motors
finolex cables,FINCABLES,Cables,14657.4388193928,20.916190503864023,2.9556914494152937,-1.5743589743589768,-23.69282350123733,-39.279021756391934,30.98669579066356,20.916190503864023,2.963577379746455,2.5498559269968024,12.771727276784269,2.156778969127226,2.5498559269968024,40.91171133333185,14657.4388193928,12397.8988193928,0.8347398035059206,8.0,45.82,0.1745962461807071,358.27,12.19082379,16.88713611,12.27795671,13.99043818,13.16943061,17.43938525,10.81177319,576.9,0.0,1.0829975856309717,1.88360852882098,12.547879039861945,0.0036515388628064,0.0029519638647272,553.3652694610781,10.064241629820891,13.540653439511562,11.931329365395293,12.377537341727862,7.7305396516018865,6.712324249453155,7.530893337322972,14.09747007,12.35951187,13.30520074,12.92463803,18.11361566,358.27,576.9,-439.57,-111.66,-19.91,5635.16,689.3,4945.86,30.59,4806.17,612.01,2277.6,14.599999999999998,234.21,177.47,576.33,0.0,70.93,11.83,0.0,0.0,14657.4388193928,516.0,70,0.07829794500997089,17.43938525,254.0,37.28813559322034,3,1.6898507293005827,50,52.186440677966104,149.0,finolex cables
mphasis,MPHASIS,IT Services & Consulting,50236.5452083445,29.513929728249025,0.8466819221967894,3.410246382479461,-15.322303193319364,11.99867623637455,26.33852292156027,29.513929728249025,5.712197039816944,3.468179488445936,16.668955405738327,3.339524239115422,3.468179488445936,24.082600375043505,50236.5452083445,48372.9752083445,2.14443208590916,57.0,89.87,0.6342494714587738,2086.01,11.75099189,20.03439422,12.19141084,18.58781968,16.59566771,24.76231894,16.15032839,2179.7,0.0,1.1357743285028588,5.189000100305215,62.31828085487116,0.1755131836431632,0.0,14.656435045317217,7.408588157813001,9.933292982158148,9.681572169344468,7.17354790140603,7.325478352617609,9.936394046270546,9.069738087174036,20.58697136,13.8761213,19.20867821,11.83099815,19.32419083,2086.01,2179.7,-2495.97,77.08,-187.42,14000.32,5205.71,8794.61,189.01,8362.300000000001,1410.6259999999993,3407.14,0.0,804.33,2425.56,0.0,4183.434,1120.97,1001.0799999999996,0.0,0.0,50236.5452083445,516.0,70,0.059991761670665195,24.76231894,199.0,69.91525423728814,3,4.1142723424854015,0,51.974576271186436,151.0,mphasis
ashoka buildcon,ASHOKA,Construction & Engineering,5781.9885685568,3.4130149156229264,4.866019220013231,-7.55714926042133,-31.9489029354337,-9.839084491603456,29.57332879776271,3.4130149156229264,2.3249128733184548,0.5665100548930713,3.3843771663398283,1.02456500706491,0.5665100548930713,9.594909756819169,5781.9885685568,10457.048568556802,0.0,0.0,60.35,0.0,602.61,16.59852268,30.27336957,2.791005515,22.95690902,23.02898004,21.9115319,7.405305072,748.84,0.0,0.5662304865258312,-20.80631548905292,35.34853125462336,2.1663952520537046,1.500255330784047,2.248508403530045,0.0,14.598525399201234,13.114079856309658,59.265162171896215,0.9307559870691096,21.311822975355327,236.758490616802,35.73317814,2.614068987,22.03682654,8.501101608,29.59333279,602.61,748.84,233.59,-407.43,-889.7,19005.17,16518.199999999997,2486.97,202.73,1330.89,415.0496999999996,917.05,3731.090000000001,231.39,1058.41,698.52,6312.8903,6568.36,6499.549999999998,0.0,0.0,5781.9885685568,524.0,75,0.29547534179870694,21.9115319,154.0,86.86440677966101,3,0.0575888901767216,100,78.5593220338983,28.0,ashoka buildcon
tilaknagar industries,TI,Alcoholic Beverages,7184.966822702189,31.29340950654263,7.695652173913046,5.002119542178886,-6.065052580092922,44.6649843697036,86.77189298837875,31.29340950654263,10.98803594289894,4.949278664413378,26.660366389070244,5.0034557784574085,4.949278664413378,63.84934526528205,7184.966822702189,7263.616822702189,0.2682411175386836,1.0,11.89,0.0841042893187552,112.53,15.81572204,18.76739316,13.49842052,24.28219564,21.25030632,31.10528278,8.575446172,120.75,0.0,1.4197889465911646,6.44821995691474,95.20367219574022,0.1857193105874076,0.0992827539800272,19.896381578947373,115.44346900318838,4.990782534252847,-8.857344488842267,-11.21855636042256,3.098523531876518,38.545639460971145,62.84801062454694,6.209387062,10.38894663,8.557084814,7.271763857,15.81111589,112.53,120.75,-16.5,-128.74,-75.54,1033.44,379.55,653.89,192.73,-46.50999999999999,396.4665,42.79,64.92,122.75,418.5,100.83,0.1435,37.51,59.0,0.0,0.0,7184.966822702189,527.0,65,0.037508861859076426,31.10528278,215.0,62.71186440677966,4,-2.7894328379845055,100,71.64689265536722,53.0,tilaknagar industries
dhanuka agritech,DHANUKA,Fertilizers & Agro Chemicals,7503.73086842894,25.26763938589397,14.951724137931032,-1.901006415160965,6.818677382176109,11.031244940909822,18.324396271678943,25.26763938589397,5.974926440180067,3.622785583861485,16.472788629680455,3.6004948043359786,3.622785583861485,166.3060919421307,7503.73086842894,7457.56086842894,0.1214817663351051,2.0,65.55,0.030511060259344,45.120000000000005,14.33764955,21.857227,16.02181991,20.6355166,18.89153058,30.5352078,7.497072763,134.46,0.0,1.3880439480905902,3.0779267096620804,60.42714338132343,0.0214831152905953,0.017884016657775,77.74168297455974,-47.72420414252898,12.583226189938811,17.91528020397619,17.146969925047628,15.48703652076946,24.864164161403387,24.964829270537034,23.29367495,17.34268702,21.43548415,13.93742191,20.3214107,45.120000000000005,134.46,-80.89,-56.54,-200.22,1579.13,323.2600000000003,1255.87,9.12,1246.75,366.31,73.15,22.46,154.05,346.77,417.89,0.0,19.22,17.550000000000228,0.0,0.0,7503.73086842894,530.0,75,0.060706175650078645,30.5352078,167.0,83.47457627118644,3,1.473592097982512,50,67.54237288135593,73.0,dhanuka agritech
welspun corp,WELCORP,Iron & Steel,23795.4193661634,12.470478773131648,14.547754585705247,-6.253235324567759,14.015954131870876,69.25710056434451,62.45178167173386,12.470478773131648,4.136075146122535,1.5611784420221155,8.29391644484874,1.5957750424593298,1.5611784420221155,23.629305349556024,23795.4193661634,24322.739366163405,0.5498261891784201,5.0,72.8,0.0686813186813186,1007.03,12.51899362,19.24030768,8.198757856,20.92342712,18.41432558,32.94221685,7.318971749,1305.99,0.0,1.1254065137447702,8.479744972753148,35.19689724943511,0.3354515968671021,0.2842395630907643,8.076114500234628,0.0,8.198364064686793,15.225328610815204,24.686096136577152,-14.58167777223588,41.964341903346536,71.50887028098,15.25924586,6.557386141,13.31525887,7.371943838,14.41195939,1007.03,1305.99,373.18,-1876.79,-313.3099999999999,11813.38,6060.239999999998,5753.14,168.41,4448.8,4543.32,1520.76,1635.27,1036.1,1799.09,2315.56,343.12,189.04,194.3999999999982,0.0,0.0,23795.4193661634,533.0,90,0.12057030073182,32.94221685,91.0,95.33898305084746,4,0.5051620436110292,100,88.93502824858757,9.0,welspun corp
indian oil corporation,IOC,Oil & Gas - Refining & Marketing,197915.702977831,14.5549368854047,-3.426919900908333,-0.8828307083833604,-0.915060072645992,-16.357096526917864,20.19304730727778,14.5549368854047,1.0518312527673142,0.2586396367626315,7.464756817616875,0.4204701499213721,0.2586396367626315,2.99451321275684,197915.702977831,321751.322977831,2.0874887327473832,3.0,9.87,0.303951367781155,66092.78,1.776989064,5.632737411,9.025775182,25.18560413,15.46501964,9.897621161,9.094912976,71098.63,0.0,1.6551010905685302,-14.183209694993096,7.209710987061347,0.7048546956473586,0.28233444219474,2.842321200872817,-29.050829401480804,9.41840579578992,37.13136646934814,32.07112043037621,-2.113570584146307,-46.80944037066672,-67.42719699091943,14.46396638,4.784832819,9.145247426,3.654921267,8.181935063,66092.78,71098.63,-31463.75,-39384.64,-5696.53,482682.9,294519.92000000004,188162.98,13771.56,169564.77,252955.46,13538.65,53124.890000000014,69948.07,13831.45,121696.73,4074.75,12905.13,5728.27,0.0,0.0,197915.702977831,533.0,60,0.1339628368924214,9.897621161,246.0,41.525423728813564,4,0.45383312743944454,100,63.790960451977405,90.0,indian oil corporation
titan company,TITAN,"Precious Metals, Jewellery & Watches",303137.09883765096,90.8412043265361,-6.246746486205101,-3.744022503516172,-0.0029084986330029,-4.20451379214266,29.11778460011607,90.8412043265361,32.272660368109335,4.974108574202959,51.03916823129768,5.176527227698849,4.974108574202959,301.92938131240135,303137.09883765096,315473.09883765096,0.3229561817916309,11.0,37.62,0.2923976608187135,1004.0,5.475608355,10.14226408,11.93846364,32.83091515,16.51217848,36.54281529,3.283738231,1695.0,0.0,2.081137842129527,6.6889474261881245,5.066865759808345,1.653145959757266,0.5678696901948259,5.758656873032529,13.617128057248994,23.50857484756974,18.76383167613649,17.346271166354832,18.065403541400293,6.093374527978029,-4.22826086956522,25.30265795,11.06938968,14.56705308,6.427903021,10.99453746,1004.0,1695.0,-189.0,-1329.0,-3709.0,31547.0,22154.0,9393.0,89.0,9162.0,3495.0,3192.0,5334.0,1461.0,1018.0,19051.0,311.0,1270.0,291.0,0.0,0.0,303137.09883765096,533.0,50,0.01959279578123671,36.54281529,273.0,28.813559322033896,3,5.236929796343405,0,33.644067796610166,212.0,titan company
metro brands,METROBRAND,Footwear,33074.0886299396,94.33298716505398,4.439292460930796,-1.0333604556550078,-4.087087901445008,-1.1853921372979372,28.52048294056477,94.33298716505398,17.47095417013433,12.710976756407392,39.14576277485106,12.818758817198855,12.710976756407392,69.78391946395105,33074.0886299396,33354.5386299396,1.6442726815084827,20.0,12.89,1.5515903801396431,473.9500000000001,13.47458311,32.74622311,13.18123357,23.79485582,16.42643205,20.86739336,24.30793567,590.08,0.0,0.8314392759284558,2.3941939639308063,12.690785200671789,0.5802312621164339,0.5031773449756747,6.566769843024544,107.14883373025724,14.692921733475297,17.603761858081015,16.908012991676614,7.187994331663572,10.601124105972245,-15.061283441977272,19.58160374,10.51136692,13.75133619,13.97919312,32.01114539,473.9500000000001,590.08,-251.32,-322.67,-132.95,3352.68,1459.5899999999997,1893.09,135.95,1425.12,1336.34,847.36,952.56,272.56,75.67,710.15,155.26,118.26,1.0399999999995453,0.0,0.0,33074.0886299396,537.0,65,0.025545548971712555,20.86739336,357.0,7.203389830508485,4,5.579188235275884,0,34.99435028248588,210.0,metro brands
polycab india,POLYCAB,Electrical Components & Equipments,90622.4501027155,44.86304324929723,-0.5688375927452597,-2.639651275427833,-19.019804146472453,-14.10991174712563,52.13279570131928,44.86304324929723,9.14749970754588,4.007014965222133,27.90107236178109,3.908169681252192,4.007014965222133,108.03820946914104,90622.4501027155,88386.97010271551,0.5809715389544777,35.0,134.36869517921238,0.2604773377706707,838.8,8.931661062,14.00723825,15.64983079,22.25854883,21.65258877,28.02909399,7.996701443,1808.53,4.438536014208585,1.7521747282170792,4.138833123182531,37.46995704359091,0.0204334396576089,0.0113921750716679,16.987923992186122,35.72088082974534,20.443459722289248,21.01865411658521,20.75487191120611,23.8529773848432,16.780084639544746,12.976259928563165,20.99249697,14.70824751,19.73411263,8.964279611,13.69944137,838.8,1808.53,-1239.31,-628.28,-1243.09,13748.7,3841.9000000000015,9906.8,150.43,8812.119999999999,3712.64,2519.68,112.86,1540.41,2596.27,3661.3,6.65,710.41,140.4200000000018,0.0,0.0,90622.4501027155,538.0,65,0.035840916328714334,28.02909399,239.0,44.067796610169495,4,2.161566857229048,0,46.05367231638419,176.0,polycab india
kansai nerolac paints,KANSAINER,Paints,19575.9660142322,17.12757864668812,-8.526693076777974,-2.434607645875256,-7.54825148098604,-14.098011363636369,-1.3008296194713331,17.12757864668812,3.0566146114164505,2.051575156177394,10.355244371197903,1.856818754949968,2.051575156177394,56.5681269555343,19575.9660142322,17717.616014232197,1.5485434653881611,3.75,14.138778715810718,0.2652279999125069,346.06,11.97819726,17.93119205,14.62812165,19.04431037,17.52315005,22.30541068,7.046380603,672.36,2.769800717666956,1.2212289823539764,2.676487830601751,51.47950831698442,0.046278687039969,0.0273980944529281,48.29696000000002,35.72057922711769,10.025310377482889,15.567153019697733,17.013415337165295,0.3335366238354842,-3.925025829926683,-3.584644506118541,15.08475216,11.27014392,14.08982171,8.960181669,14.53782772,346.06,672.36,-378.62,-366.12,-298.24,8217.029999999999,1812.57,6404.46,80.84,6340.44,2464.9100000000003,2136.04,175.47,1131.98,1356.7,1665.07,7.6,388.41,22.01,0.0,0.0,19575.9660142322,539.0,95,0.09656942551557758,22.30541068,184.0,77.54237288135593,4,1.0067101935302456,50,75.09604519774012,39.0,kansai nerolac paints
india tourism development corp,ITDC,Tour & Travel Services,5096.53879340292,62.4958772949469,2.207334879326638,-5.540561993967293,-10.561497326203211,-24.4257562445086,23.437897249243367,62.4958772949469,13.472214627023314,8.618189616319595,42.662310318342485,7.637619076725095,8.618189616319595,124.79282060242214,5096.53879340292,4516.658793402919,0.4880395697604884,2.9,9.42,0.3078556263269639,40.84,13.79001302,17.90249759,7.035829316,19.92408792,19.41519542,24.73520249,7.713754647,42.33,0.0,0.5915237961870087,2.0452368188970933,47.34933290494953,0.001665344964314,0.0,99.25,0.0,9.70723143586516,19.452941656653746,31.76694143383025,7.76477877396311,-9.59781402100592,14.863199886266656,7.025508117,2.552712863,6.745209014,4.564793783,9.817261103,40.84,42.33,4.23,-19.06,-70.39,1065.73,687.4300000000001,378.3,85.77,248.56,44.61,569.73,0.0,151.93,75.16,12.73,0.0,25.62,22.95,0.0,0.0,5096.53879340292,539.0,75,0.02343989325796203,24.73520249,324.0,12.288135593220346,4,1.967324346447525,50,49.51977401129944,162.0,india tourism development corp
